測位方式,測位開始待ち時間,TrackingTimer,Interval,アシストデータ削除時間,アシストデータ削除有無,ログ出力有無
TRACKING,10,30,20,3,false,true
測位開始時間,測位終了時間,測位成否,緯度,経度,TTFF,Accuracy,LocationTime(epoch),LocationTime(UTC)
09:37:57.664,09:38:10.147,true,35.2240179,139.67316627,12.483,14.0,1541637491000,2018-11-08T09:38:11+0900
09:37:57.664,09:38:11.168,true,35.22401752,139.67316161,13.504,13.0,1541637492000,2018-11-08T09:38:12+0900
09:37:57.664,09:38:12.160,true,35.22401784,139.67315827,14.496,12.0,1541637493000,2018-11-08T09:38:13+0900
09:37:57.664,09:38:13.194,true,35.22401833,139.6731539,15.53,11.0,1541637494000,2018-11-08T09:38:14+0900
09:37:57.664,09:38:14.160,true,35.22401942,139.67314969,16.496,10.0,1541637495000,2018-11-08T09:38:15+0900
09:37:57.664,09:38:15.161,true,35.22401993,139.67314685,17.497,10.0,1541637496000,2018-11-08T09:38:16+0900
09:37:57.664,09:38:16.164,true,35.22401989,139.67314419,18.5,9.0,1541637497000,2018-11-08T09:38:17+0900
09:37:57.664,09:38:17.156,true,35.22401977,139.67314248,19.492,8.0,1541637498000,2018-11-08T09:38:18+0900
09:37:57.664,09:38:18.161,true,35.22405295,139.67284704,20.497,12.0,922322299000,1999-03-25T09:38:19+0900
09:37:57.664,09:38:19.193,true,35.22405178,139.67284425,21.529,15.0,922322300000,1999-03-25T09:38:20+0900
09:37:57.664,09:38:23.151,true,35.22404948,139.67284415,25.487,9.0,922322304000,1999-03-25T09:38:24+0900
09:37:57.664,09:38:24.151,true,35.22404818,139.67284341,26.487,8.0,922322305000,1999-03-25T09:38:25+0900
09:37:57.664,09:38:25.148,true,35.22404682,139.67284394,27.484,8.0,922322306000,1999-03-25T09:38:26+0900
09:37:57.664,09:38:26.155,true,35.2240458,139.67284479,28.491,7.0,922322307000,1999-03-25T09:38:27+0900
09:37:57.664,09:38:27.153,true,35.22404397,139.67284344,29.489,6.0,922322308000,1999-03-25T09:38:28+0900
09:37:57.664,09:38:27.675,false,0.0,0.0,30.011,0.0,-1,-1
09:38:47.685,09:38:51.828,true,35.22401509,139.67290941,4.143,19.0,922322332000,1999-03-25T09:38:52+0900
09:38:47.685,09:38:52.153,true,35.22401481,139.67288741,4.468,13.0,922322333000,1999-03-25T09:38:53+0900
